id,label,username,followers
59085374,S_PIETRASANTA,PIETRASANTA,5664.0
110521463,PatricePrat,Patrice Prat,4629.0
858637213101379585,Coronado2017fr,ex Sergio Coronado,10.0
578114675,jfpoisson78,Jean-Frédéric Poisson,80419.0
570703871,guyteissier,Guy Teissier,9481.0
19438626,laurentwauquiez,Laurent Wauquiez,369207.0
365505352,VigierPhilippe,Philippe Vigier,12113.0
980242016,PatrickVignal,Patrick Vignal,9131.0
213754264,faureolivier,Olivier Faure,91804.0
556859694,annick_leloch,Le Loch Annick,3270.0
22245559,benoistapparu,Benoist Apparu,59103.0
456766294,olivieraudibert,O. Audibert-Troin,3388.0
608061059,jvalax,Jacques Valax,2108.0
430662853,FrancoisAndre35,François André,4883.0
86740782,LMarcangeli,Laurent Marcangeli,11702.0
360680603,jclagarde,Jean-Christophe Lagarde,121723.0
571071036,fvannson,François VANNSON,2592.0
536485159,OlivierFalorni,Olivier Falorni,6883.0
454336881,barbarapompili,Barbara Pompili,100250.0
438257671,nnieson,Nathalie NIESON,3214.0
456900236,nathalieappere,Nathalie Appéré,22021.0
513295044,chborgel,Christophe Borgel,8433.0
514546669,MTabarot,Michèle Tabarot,6816.0
114998828,pelissard,jacques pelissard,1255.0
125727024,CCastaner,Christophe Castaner,387879.0
245747441,florent_boudie,Florent Boudié,6460.0
369423300,jm_leguen,Jean-Marie Le Guen,19188.0
23458148,LucChatel,Luc CHATEL,58391.0
276934698,valerieboyer13,Valérie Boyer,115053.0
214110691,JCTaugourdeau,JC Taugourdeau,3934.0
944611322,CdeRoccaSerra,C. de Rocca Serra,2133.0
557621949,gaillard_2014,Geneviève Gaillard,1301.0
492989594,pgiacobbi,Paul Giacobbi,7184.0
470171801,assaf2012,Christian Assaf,460.0
612517041,annick_lepetit,Annick Lepetit,6949.0
109222494,Bernard_Debre,Bernard Debré,20624.0
716652518,mloumarcel,Marie-Lou MARCEL,1165.0
110223111,CECKERT56,Christian ECKERT,10043.0
1140898249,MartineMartinel,Martine Martinel,2517.0
115643244,MathieuHanotin,Mathieu Hanotin,14138.0
872572057,tthevenoud,Thomas Thévenoud,4459.0
320146784,DGibbs978,Daniel Gibbs,1557.0
938843677,cpiresbeaune,Ch. Pirès Beaune,6472.0
821565966,JpmMALLE,Jean-Philippe MALLÉ,701.0
15724880,patrickmennucci,Patrick Mennucci,13357.0
365377081,DeputeMartin,DeputeMartin,610.0
599975384,FCarreyConte,Fanélie Carrey-Conte,5796.0
426201331,ElisabethPochon,Élisabeth Pochon,4183.0
382129407,jpdecool,Jean-Pierre Decool,3542.0
87212906,ThierryMARIANI,Thierry MARIANI,87736.0
556013270,Elie_ABOUD,Elie Aboud,3951.0
373380797,JeanLeonetti,Jean Leonetti,30537.0
539691398,sandrinehurel,Sandrine Hurel,2083.0
406978622,franckriester,Franck Riester,79138.0
942329886,JulieSOMMARUGA,Julie SOMMARUGA,2098.0
525720608,philippekemel,Philippe Kemel,3678.0
474040661,Linda_Gourjade,Linda Gourjade,3481.0
726194378,JLDestans,Jean-Louis Destans,1551.0
412330011,bgerard59,Bernard Gérard,3642.0
573459274,jjguillet,Jean-Jacques GUILLET,4744.0
456524623,JF_Lamour,Jean-François Lamour,15798.0
199317520,c_erhel_deputee,Corinne Erhel,5693.0
448362923,SuzanneTallard,Suzanne Tallard,1354.0
54531424,Philippe_Goujon,Philippe Goujon,19240.0
920876347,HervePellois,Hervé Pellois,3097.0
947822287,GiseleBiemouret,GiseleBiemouret,3720.0
32916973,GoldbergDaniel,Daniel Goldberg,8645.0
775431470,bromagnan,Barbara Romagnan,10187.0
957939326435889152,Jechartier,JC,24.0
34222231,JCFromantin,J-C Fromantin,20338.0
380990041,franckmarlin,Franck Marlin,3149.0
305507057,jjcandelier,J-J Candelier,1882.0
295304575,Chris_Bouillon,Christophe Bouillon,6784.0
990589826,JacquesBompard,Jacques Bompard,9230.0
500126025,JYCaullet,Jean-Yves Caullet,4290.0
117798111,JLGagnaire,Jean Louis Gagnaire 🇫🇷🇺🇦🇪🇺,12101.0
476162286,fournier_armand,Fournier-Armand,609.0
266432967,henrijibrayel,Henri Jibrayel,3945.0
390645931,fguegot,Francoise Guégot,3197.0
337669071,PhilippeNogues,Philippe Noguès,2879.0
580861660,VMassonneau,Véronique Massonneau,6449.0
414671299,Dhoffmanrispal,DanièleHoffmanRispal,2473.0
30010590,VictorinLurel,Victorin LUREL,29474.0
827068873,Doucet_Sandrine,Sandrine Doucet,2261.0
16711996,MatthiasFekl,Matthias Fekl,20146.0
82076380,FranckReynier,Franck Reynier,3411.0
493144540,LeMenerDom,Dominique Le Mèner,2926.0
513300752,GillesCarrez,Gilles Carrez,6842.0
85326869,jmgermain,Jean-Marc Germain,14595.0
117052245,philippefolliot,Philippe Folliot,5685.0
96175785,Michel_MENARD,Michel MÉNARD,4438.0
402841247,Karine_Berger,Karine Berger,11301.0
405919523,pascalcherki,Pascal Cherki,13319.0
344260730,Marion_M_Le_Pen,Suivez @MarionMarechal,186.0
556754160,B_Perrut,Bernard PERRUT,6875.0
501029533,danielvaillant,Daniel Vaillant,4301.0
20702279,nk_m,N. Kosciusko-Morizet,736406.0
390156878,ericwoerth,Eric Woerth 🇫🇷🇺🇦,64301.0
110940220,MORELPIERRE,MOREL A L'HUISSIER,4283.0
102722347,jeanlassalle,Jean Lassalle,115333.0
170688963,guychambefort,Guy Chambefort,1748.0
75597552,DeputeTardy,Lionel TARDY,28745.0
502316644,jdciot,Jean-David Ciot,2380.0
177108832,michelfrancaix,Michel Françaix,2665.0
886646724,SoniaLagarde,Sonia Lagarde,1664.0
359994523,PhilippeDuron,Philippe Duron,5310.0
999405727,moyne_bressand,Alain Moyne-Bressand,887.0
507623024,patrick_ollier,Patrick OLLIER,12991.0
108999975,elisabethguigou,Elisabeth Guigou,36261.0
119026515,marcelrogemont,Marcel ROGEMONT,3969.0
618329123,Joellehuillier,Joëlle Huillier,1287.0
285226634,SebastienDenaja,Sébastien Denaja,8702.0
369760052,Pascaleboistard,Pascale Boistard,13893.0
525723587,Lignierescassou,MARTINE,3762.0
964928286,HGaymard,Herve Gaymard,5790.0
483087012,HerveMariton,Hervé Mariton,22369.0
79221731,yanngalut,Yann Galut,13766.0
1101441914,jpmaggi_depute,Jean-Pierre Maggi,1198.0
96093611,francoisbaroin,François Baroin,127297.0
402626426,YannickMOREAU,Yannick MOREAU ن,8625.0
14658057,jccambadelis,Jean-Chr. Cambadélis,61957.0
549319211,SophieErrante,Sophie Errante,6310.0
71988580,nicolasbays,Nicolas Bays 🇫🇷,6869.0
234272306,jlroumegas,Jean-Louis Roumégas,3297.0
479566469,AvecKert,Christian Kert,4919.0
69303932,sylvianebulteau,Sylviane Bulteau,4209.0
106357883,estellegrelier,Estelle GRELIER,5595.0
529397593,Dominique_TIAN,Dominique TIAN,5412.0
477932128,c_capdevielle,Colette Capdevielle,8794.0
244890770,erwannbinet,Erwann Binet,11486.0
414886583,JC_Mignon77,Jean Claude Mignon,3637.0
392096074,jlmoudenc,Jean-Luc Moudenc,29171.0
387335648,PhilippeNauche,Philippe Nauche,5211.0
105116603,jf_cope,Jean-François Copé,330232.0
494342520,IsabelleBrunea1,Isabelle Bruneau,1146.0
92548542,FLefebvre_RF,Frédéric Lefebvre,47959.0
24906326,claudebartolone,Claude Bartolone,90755.0
116063765,axellelemaire,Axelle Lemaire,176757.0
531550143,DubyMuller,Virginie Duby-Muller,19421.0
380373029,phgosselin,Philippe GOSSELIN,16954.0
957135793,JacquesCresta,Jacques Cresta,1534.0
974283673,MFBechtel,Marie-Françoise Bechtel,1962.0
546345075,EricJALTON,JALTON Eric,1759.0
983343243592126464,DaSilvaCarlos91,Carlos Da Silva,0.0
74196974,gerardsebaoun,Gérard Sebaoun,3673.0
454892339,F_Verdier,Fabrice Verdier,5097.0
952012243,SylviePichot,Sylvie Pichot,685.0
95528939,EdouardCourtial,Edouard Courtial,7340.0
52735020,MauriceLeroy,Maurice Leroy,8947.0
583752447,mdestot,Michel Destot,2998.0
15752314,pdoucet,Philippe Doucet,6059.0
78242617,BrunoLeRoux,Bruno Le Roux,38577.0
49969223,vpecresse,Valérie Pécresse,464641.0
