source,target
440072232,516342405
440072232,554642415
440072232,578114675
440072232,483087012
440072232,507623024
440072232,115003417
440072232,495145784
440072232,209825928
440072232,456993474
440072232,401888912
440072232,409284332
440072232,499128441
440072232,531550143
440072232,538295315
440072232,279137479
440072232,380373029
440072232,400220155
440072232,497074191
440072232,532466430
440072232,390645931
440072232,406978622
440072232,214110691
440072232,110940366
440072232,74092783
440072232,110459051
440072232,87691954
440072232,85947555
440072232,373380797
440072232,54531424
440072232,456524623
440072232,76584619
440072232,52735020
440072232,94339111
440072232,83784709
440072232,110940220
440072232,22245559
440072232,376252824
440072232,87711812
440072232,87886754
440072232,52764210
440072232,374184532
440072232,57315555
440072232,82076380
440072232,224265528
440072232,191832590
440072232,288670629
440072232,95528939
440072232,87212906
440072232,85531043
440072232,85541760
440072232,114998828
440072232,267310445
440072232,296733634
440072232,390156878
440072232,479566469
440072232,16648630
440072232,388805808
440072232,284542499
440072232,75597552
440072232,116025332
440072232,92548542
440072232,96093611
440072232,49969223
440072232,20702279
440072232,17172319
440072232,105116603
440072232,19438626
382747703,116229959
382747703,191366432
382747703,438257671
382747703,365505352
382747703,54531424
382747703,35521057
382747703,406978622
382747703,209825928
382747703,59085374
382747703,600345740
382747703,372703035
382747703,60626246
382747703,535168719
382747703,92548542
382747703,374184532
382747703,125727024
382747703,22245559
382747703,444541404
382747703,522084022
382747703,34225599
382747703,494342520
382747703,56100309
382747703,417049363
382747703,34898575
382747703,500126025
382747703,17172319
382747703,294099915
382747703,347137825
382747703,920876347
382747703,938843677
382747703,538968658
382747703,244890770
382747703,450644069
382747703,531550143
382747703,455806353
382747703,117798111
382747703,15752314
382747703,438305534
382747703,295304575
382747703,513295044
382747703,856059444
382747703,899545604
382747703,549319211
382747703,501029533
382747703,469126890
382747703,278063562
382747703,568099321
382747703,26115394
382747703,245747441
382747703,518368742
382747703,26725581
382747703,224537286
382747703,456900236
382747703,356342009
382747703,49969223
382747703,400219506
382747703,380373029
382747703,203828194
382747703,24906326
382747703,106357883
382747703,359994523
68383304,414671299
68383304,203828194
68383304,938843677
68383304,71988580
68383304,501242733
68383304,817779691
68383304,34898575
68383304,117798111
68383304,501029533
68383304,613272422
68383304,119026515
68383304,612517041
68383304,569194586
68383304,177108832
68383304,449635096
68383304,15724880
68383304,438257671
68383304,266432967
68383304,523440964
68383304,74196974
68383304,525720608
68383304,827068873
68383304,438305534
68383304,199317520
68383304,347137825
68383304,337669071
68383304,294099915
68383304,465576689
68383304,448362923
68383304,16711996
68383304,342015978
68383304,88685879
68383304,15752314
68383304,454892339
68383304,555333116
68383304,164317127
68383304,568099321
68383304,110521463
68383304,224537286
68383304,295304575
68383304,556859694
68383304,456900236
68383304,96175785
68383304,432375298
68383304,549319211
68383304,430662853
68383304,600345740
68383304,417049363
68383304,1140898249
68383304,1101441914
68383304,115643244
68383304,35521057
68383304,405919523
68383304,539691398
68383304,334953814
68383304,85326869
68383304,215292075
68383304,775431470
68383304,599975384
68383304,505998825
68383304,525723587
68383304,531036044
68383304,369760052
68383304,513295044
68383304,518368742
68383304,465430756
68383304,450644069
68383304,32916973
68383304,426201331
68383304,230495042
68383304,278063562
68383304,599522435
68383304,244890770
68383304,79221731
68383304,440954376
68383304,364245967
68383304,46641505
68383304,108999975
68383304,24906326
68383304,477932128
68383304,455806353
68383304,345938366
68383304,78242617
68383304,14658057
68383304,369423300
68383304,213754264
68383304,25489768
68383304,98405344
68383304,203853981
68383304,443129202
68383304,461101925
68383304,382747703
68383304,413819531
68383304,608061059
68383304,474040661
68383304,400219506
68383304,579260704
68383304,372703035
68383304,500126025
68383304,519525122
68383304,26725581
68383304,60626246
450644069,469126890
450644069,365505352
450644069,191366432
450644069,600345740
450644069,17172319
450644069,501242733
450644069,30010590
450644069,170688963
450644069,92548542
450644069,539691398
450644069,599522435
450644069,501029533
450644069,448362923
450644069,456917253
450644069,22245559
450644069,470370230
450644069,436816838
450644069,516342405
450644069,369760052
450644069,26725581
450644069,125727024
450644069,393306373
450644069,85541760
450644069,382747703
450644069,518368742
450644069,32916973
450644069,879705997
450644069,444541404
450644069,568099321
450644069,465430756
450644069,117798111
450644069,374184532
450644069,209825928
450644069,456900236
450644069,34898575
450644069,938843677
450644069,947822287
450644069,454336881
450644069,455806353
450644069,599975384
450644069,569194586
450644069,465576689
450644069,525723587
450644069,245747441
450644069,413819531
450644069,523440964
450644069,74196974
450644069,449635096
450644069,505998825
450644069,68383304
450644069,203853981
450644069,500126025
450644069,531036044
450644069,856059444
450644069,430662853
450644069,119026515
450644069,438257671
450644069,106357883
450644069,426201331
450644069,295304575
450644069,110521463
450644069,474040661
450644069,525720608
450644069,556859694
450644069,436780101
450644069,532293856
450644069,278063562
450644069,920876347
450644069,555333116
450644069,450968514
450644069,16711996
450644069,513295044
450644069,405919523
450644069,775431470
450644069,842102300
450644069,285226634
450644069,550973825
450644069,440954376
450644069,400219506
450644069,224537286
450644069,59085374
450644069,164317127
450644069,337669071
450644069,115643244
450644069,60626246
450644069,461101925
450644069,347137825
450644069,334953814
450644069,85326869
450644069,454892339
450644069,474789922
450644069,213754264
450644069,25489768
450644069,244890770
450644069,612517041
450644069,71988580
450644069,342015978
450644069,116063765
450644069,120805649
450644069,899545604
450644069,230495042
450644069,716652518
450644069,438305534
450644069,549319211
450644069,108999975
450644069,215292075
450644069,417049363
450644069,49967601
450644069,443129202
450644069,608061059
450644069,369423300
450644069,817779691
450644069,952012243
450644069,24906326
450644069,613272422
450644069,345938366
450644069,821565966
450644069,88685879
450644069,35521057
450644069,522084022
450644069,294099915
450644069,364245967
450644069,14658057
450644069,98405344
450644069,387335648
450644069,79221731
450644069,477932128
450644069,78242617
450644069,177108832
450644069,110223111
279137479,454336881
279137479,600345740
279137479,406978622
279137479,96093611
279137479,22245559
279137479,83784709
279137479,17172319
279137479,19438626
279137479,438305534
279137479,105116603
279137479,382747703
279137479,116229959
279137479,209825928
279137479,125727024
279137479,374184532
279137479,551669623
279137479,20702279
279137479,49969223
279137479,52735020
279137479,494847902
279137479,436780101
279137479,436816838
279137479,16648630
279137479,408115726
279137479,117052245
279137479,75406026
279137479,127768933
279137479,82076380
279137479,365505352
279137479,886646724
279137479,213754264
279137479,441892644
279137479,360680603
279137479,34225599
279137479,74092783
415008577,520259649
415008577,76584619
415008577,944611322
415008577,54132631
415008577,531550143
415008577,532466430
415008577,436780101
415008577,20702279
415008577,54531424
415008577,267310445
415008577,23458148
415008577,578114675
415008577,456524623
415008577,57315555
415008577,87886754
415008577,390156878
415008577,209825928
415008577,284542499
415008577,116025332
415008577,406978622
415008577,109222494
415008577,459093089
415008577,493144540
415008577,96093611
415008577,254629290
415008577,116229959
415008577,414886583
415008577,551669623
415008577,276934698
415008577,483087012
415008577,17172319
415008577,22245559
415008577,374184532
415008577,87212906
415008577,49969223
415008577,19438626
415008577,105116603
505998825,509948730
505998825,76584619
505998825,531550143
505998825,267310445
505998825,85541760
505998825,116229959
505998825,938843677
505998825,105116603
505998825,83784709
505998825,87886754
505998825,22245559
505998825,390156878
505998825,177662118
505998825,209825928
505998825,532466430
505998825,535168719
505998825,538968658
505998825,502316644
505998825,444541404
505998825,492616495
505998825,497074191
505998825,92548542
505998825,449635096
505998825,17172319
505998825,54132631
505998825,115003417
505998825,110940366
505998825,483087012
505998825,578114675
505998825,538295315
505998825,380373029
505998825,556754160
505998825,110459051
505998825,516342405
505998825,20702279
505998825,276934698
505998825,436816838
505998825,1446374768
505998825,360680603
505998825,94339111
505998825,359994523
505998825,532293856
505998825,305507057
505998825,974283673
505998825,127768933
505998825,479566469
505998825,942329886
505998825,382129407
505998825,18973057
505998825,980242016
505998825,234272306
505998825,455789179
505998825,216290050
505998825,120805649
505998825,57315555
505998825,374184532
505998825,49969223
505998825,52735020
505998825,46641505
505998825,35521057
505998825,952012243
505998825,879705997
505998825,726194378
505998825,827068873
505998825,947822287
505998825,821565966
505998825,1101441914
505998825,417049363
505998825,494342520
505998825,716652518
505998825,618329123
505998825,75597552
505998825,450968514
505998825,501242733
505998825,1140898249
505998825,71988580
505998825,191366432
505998825,492989594
505998825,842102300
505998825,522084022
505998825,465576689
505998825,347137825
505998825,455806353
505998825,413819531
505998825,414671299
505998825,557621949
505998825,600345740
505998825,580861660
505998825,17271007
505998825,369423300
505998825,25489768
505998825,215292075
505998825,115643244
505998825,448362923
505998825,546345075
505998825,365505352
505998825,85531043
505998825,110223111
505998825,59085374
505998825,15752314
505998825,550973825
505998825,164317127
505998825,266432967
505998825,817779691
505998825,199317520
505998825,244890770
505998825,613272422
505998825,74196974
505998825,402841247
505998825,477932128
505998825,856059444
505998825,15724880
505998825,569194586
505998825,294099915
505998825,32916973
505998825,278063562
505998825,106357883
505998825,492247783
505998825,920876347
505998825,279137479
505998825,19438626
505998825,337669071
505998825,494120525
505998825,438257671
505998825,443129202
505998825,16711996
505998825,519525122
505998825,242603803
505998825,450644069
505998825,382747703
505998825,608061059
505998825,342015978
505998825,899545604
505998825,474789922
505998825,245747441
505998825,125727024
505998825,456917253
505998825,579260704
505998825,49967601
505998825,88685879
505998825,96175785
505998825,872572057
505998825,295304575
505998825,539691398
505998825,500126025
505998825,454336881
505998825,84895558
505998825,110521463
505998825,454892339
505998825,56100309
505998825,69303932
505998825,432375298
505998825,549319211
505998825,555333116
505998825,387335648
505998825,170688963
505998825,556859694
505998825,224537286
505998825,474040661
505998825,438305534
505998825,364245967
505998825,494816955
505998825,393306373
505998825,369760052
505998825,400219506
505998825,426201331
505998825,461101925
505998825,465430756
505998825,26725581
505998825,513295044
505998825,285226634
505998825,79221731
505998825,406978622
505998825,405919523
505998825,612517041
505998825,501029533
505998825,334953814
505998825,213754264
505998825,116063765
505998825,775431470
505998825,599975384
505998825,518368742
505998825,68383304
505998825,177108832
505998825,599522435
505998825,525723587
505998825,525720608
505998825,440954376
505998825,372703035
505998825,430662853
505998825,456900236
505998825,34898575
505998825,85326869
505998825,487428087
505998825,119026515
505998825,523440964
505998825,26115394
505998825,583752447
505998825,531036044
505998825,169014052
505998825,469126890
505998825,30010590
505998825,568099321
505998825,230495042
505998825,108999975
505998825,78242617
505998825,345938366
505998825,14658057
505998825,203828194
505998825,60626246
505998825,203853981
505998825,24906326
505998825,98405344
224265528,513300752
224265528,440072232
224265528,177662118
224265528,529397593
224265528,85541760
224265528,267310445
224265528,459093089
224265528,570703871
224265528,516342405
224265528,401888912
224265528,382129407
224265528,514546669
224265528,479566469
224265528,110459051
224265528,554183197
224265528,574491833
224265528,556754160
224265528,424117102
224265528,532466430
224265528,492616495
224265528,76662684
224265528,380990041
224265528,214110691
224265528,54132631
224265528,520259649
224265528,87886754
224265528,390156878
224265528,76584619
224265528,531550143
224265528,105116603
224265528,380373029
224265528,110940366
224265528,276934698
203853981,119026515
203853981,14658057
203853981,26725581
203853981,364245967
203853981,79221731
203853981,116063765
203853981,775431470
203853981,568099321
203853981,224537286
203853981,405919523
203853981,32916973
203853981,110521463
203853981,115643244
203853981,68383304
203853981,74196974
203853981,24906326
203853981,505998825
203853981,531036044
203853981,85326869
203853981,513295044
203853981,583752447
203853981,230495042
203853981,60626246
203853981,98405344
203853981,413819531
203853981,25489768
203853981,402841247
203853981,443129202
203853981,108999975
203853981,213754264
203853981,345938366
203853981,78242617
203853981,334953814
203853981,215292075
203853981,110223111
456993474,85531043
456993474,288670629
456993474,34222231
456993474,514546669
456993474,125727024
456993474,24906326
456993474,14658057
456993474,471163803
456993474,497074191
456993474,438305534
456993474,538945428
456993474,95528939
456993474,570703871
456993474,571071036
456993474,390645931
456993474,513300752
456993474,54531424
456993474,380373029
456993474,110459051
456993474,87212906
456993474,23458148
456993474,38170599
456993474,492616495
456993474,409284332
456993474,382129407
456993474,401888912
456993474,479566469
456993474,538295315
456993474,456766294
456993474,360680603
456993474,34225599
456993474,279137479
456993474,267310445
456993474,390156878
456993474,520259649
456993474,284542499
456993474,22245559
456993474,76584619
456993474,374184532
456993474,551669623
456993474,83784709
456993474,87886754
456993474,17172319
456993474,373380797
456993474,456524623
456993474,554183197
456993474,96093611
456993474,209825928
456993474,573459274
456993474,49969223
456993474,16648630
456993474,177662118
456993474,414886583
456993474,20702279
456993474,499128441
456993474,116229959
456993474,531550143
456993474,110940366
456993474,276934698
456993474,507623024
456993474,440072232
456993474,495145784
456993474,94339111
456993474,75597552
456993474,74092783
456993474,105116603
456993474,19438626
110940366,570703871
110940366,438305534
110940366,230495042
110940366,856059444
110940366,436780101
110940366,569864901
110940366,96093611
110940366,75597552
110940366,374184532
110940366,87886754
110940366,109222494
110940366,495145784
110940366,522084022
110940366,504963196
110940366,501762650
110940366,390156878
110940366,22245559
110940366,23458148
110940366,17172319
110940366,116025332
110940366,529397593
110940366,554183197
110940366,554642415
110940366,572189277
110940366,872426652
110940366,999405727
110940366,964928286
110940366,534130523
110940366,402626426
110940366,102722347
110940366,127768933
110940366,85541760
110940366,479566469
110940366,57315555
110940366,440704680
110940366,254629290
110940366,516342405
110940366,376252824
110940366,513300752
110940366,388805808
110940366,456993474
110940366,373380797
110940366,16648630
110940366,24906326
110940366,406978622
110940366,380373029
110940366,459093089
110940366,177662118
110940366,480272828
110940366,382129407
110940366,276934698
110940366,34222231
110940366,52764210
110940366,436816838
110940366,440072232
110940366,414886583
110940366,54531424
110940366,191832590
110940366,571071036
110940366,110459051
110940366,76662684
110940366,424117102
110940366,492616495
110940366,401888912
110940366,532466430
110940366,267310445
110940366,85531043
110940366,400220155
110940366,409232344
110940366,578114675
110940366,209825928
110940366,393306373
110940366,75406026
110940366,531550143
110940366,573459274
110940366,483087012
110940366,556754160
110940366,520259649
110940366,380990041
110940366,86740782
110940366,456524623
110940366,574491833
110940366,507623024
110940366,87711812
110940366,538295315
110940366,54132631
110940366,456766294
110940366,94339111
110940366,288670629
110940366,105116603
110940366,551669623
110940366,49969223
110940366,499128441
110940366,82076380
110940366,76584619
110940366,296733634
110940366,284542499
110940366,114998828
110940366,110940220
110940366,117798111
110940366,214110691
110940366,170688963
110940366,95528939
110940366,110950142
110940366,85947555
110940366,305507057
110940366,115003417
110940366,19438626
110940366,20702279
400220155,480272828
400220155,95528939
400220155,578114675
400220155,409284332
400220155,110940366
400220155,556754160
400220155,501762650
400220155,430662853
400220155,516342405
400220155,554183197
400220155,573459274
400220155,254629290
400220155,414886583
400220155,54132631
400220155,569864901
400220155,76662684
400220155,440704680
400220155,493144540
400220155,534130523
400220155,276934698
400220155,529397593
400220155,456993474
400220155,570703871
400220155,574491833
400220155,87711812
400220155,401888912
400220155,492616495
400220155,459093089
400220155,424117102
400220155,531550143
400220155,388805808
400220155,499128441
400220155,382129407
400220155,296733634
400220155,110459051
400220155,964928286
400220155,504963196
400220155,209825928
400220155,177662118
400220155,116025332
400220155,52764210
400220155,556013270
400220155,402626426
400220155,214110691
400220155,380373029
400220155,456766294
400220155,85531043
400220155,796057206
400220155,483087012
400220155,24906326
400220155,551669623
400220155,479566469
400220155,75406026
400220155,513300752
400220155,83784709
400220155,497074191
400220155,538295315
400220155,440072232
400220155,495145784
400220155,54531424
400220155,108999975
400220155,390156878
400220155,94339111
400220155,279137479
400220155,507623024
400220155,360680603
400220155,406978622
400220155,456524623
400220155,87212906
400220155,374184532
400220155,284542499
400220155,17172319
400220155,85541760
400220155,110940220
400220155,52735020
400220155,92548542
400220155,96093611
400220155,75597552
400220155,105116603
400220155,57315555
400220155,20702279
400220155,288670629
400220155,22245559
400220155,23458148
400220155,49969223
400220155,19438626
400220155,373380797
98405344,83784709
98405344,393306373
98405344,164317127
98405344,532293856
98405344,450644069
98405344,461101925
98405344,417049363
98405344,406978622
98405344,369760052
98405344,438305534
98405344,106357883
98405344,872572057
98405344,842102300
98405344,477932128
98405344,531036044
98405344,116229959
98405344,938843677
98405344,523440964
98405344,569194586
98405344,539691398
98405344,426201331
98405344,454892339
98405344,599522435
98405344,110521463
98405344,245747441
98405344,285226634
98405344,364245967
98405344,116063765
98405344,440954376
98405344,612517041
98405344,456900236
98405344,613272422
98405344,16711996
98405344,443129202
98405344,342015978
98405344,775431470
98405344,177662118
98405344,454336881
98405344,942329886
98405344,500126025
98405344,110459051
98405344,244890770
98405344,402841247
98405344,96093611
98405344,230495042
98405344,17271007
98405344,35521057
98405344,125727024
98405344,88685879
98405344,455806353
98405344,296733634
98405344,405919523
98405344,79221731
98405344,492247783
98405344,568099321
98405344,505998825
98405344,513295044
98405344,34222231
98405344,85326869
98405344,117798111
98405344,203853981
98405344,470370230
98405344,26115394
98405344,26725581
98405344,334953814
98405344,465430756
98405344,279137479
98405344,369423300
98405344,78242617
98405344,400219506
98405344,22245559
98405344,414671299
98405344,71988580
98405344,413819531
98405344,345938366
98405344,23458148
98405344,105116603
98405344,278063562
98405344,215292075
98405344,213754264
98405344,203828194
98405344,199317520
98405344,110223111
98405344,75597552
98405344,19438626
98405344,49969223
98405344,20702279
98405344,15752314
98405344,108999975
98405344,115643244
98405344,15724880
98405344,60626246
98405344,59085374
98405344,14658057
98405344,24906326
98405344,25489768
98405344,32916973
203828194,296733634
203828194,17172319
203828194,600345740
203828194,406978622
203828194,359994523
203828194,400219506
203828194,34898575
203828194,483087012
203828194,443129202
203828194,382747703
203828194,209825928
