source,target
4714098677,382178094
4714098677,371381075
4714098677,162094209
4714098677,209825928
4714098677,1605436740
4714098677,904677286670151680
4714098677,2208536261
4714098677,1890087739
4714098677,2953113070
4714098677,582980672
4714098677,935221976049815552
4714098677,89169913
4714098677,135158345
4714098677,391919054
4714098677,2656608996
4714098677,2157820581
4714098677,402214102
4714098677,115715214
4714098677,111266206
4714098677,4733398756
4714098677,3130755833
4714098677,891005764097191938
4714098677,998156310
4714098677,338910451
4714098677,864248206514946048
4714098677,807531084678385665
4714098677,514546669
4714098677,926414640946581505
4714098677,94168587
4714098677,110940220
4714098677,532293856
4714098677,250323361
4714098677,247895631
4714098677,864595354578300928
4714098677,832246158391144448
4714098677,2370188558
4714098677,858041350494793728
4714098677,801822323825410049
4714098677,266215308
4714098677,311601642
4714098677,47626354
4714098677,724577257
4714098677,2380233572
4714098677,4838317882
4714098677,493833484
4714098677,491343921
4714098677,3023497329
4714098677,600345740
4714098677,406978622
4714098677,38170599
4714098677,76584619
4714098677,911178226533388288
4714098677,42256235
4714098677,85308962
4714098677,863039952401170433
4714098677,912024416271392769
4714098677,773993798
4714098677,912604842643816448
4714098677,1186673785
4714098677,973480421148291072
4714098677,369978611
4714098677,1283323346076282880
4714098677,4103047462
4714098677,1324449588
4714098677,1318495091280039936
4714098677,4309055487
4714098677,1035417716730023936
4714098677,110988733
4714098677,2336493002
4714098677,339155330
4714098677,118061183
4714098677,1359255073
4714098677,889759349450604544
4714098677,73632751
4714098677,844476456164114432
4714098677,16648630
4714098677,374055885
4714098677,2863717025
4714098677,862575147085164544
4714098677,17137760
4714098677,570133214
4714098677,828000112215355393
4714098677,814331851070382080
4714098677,862791076633083904
4714098677,755737508
4714098677,864560669814816771
4714098677,862999383499042816
4714098677,1299738390
4714098677,522248478
4714098677,616609800
4714098677,864844727828582400
4714098677,1979469114
4714098677,847384196074962944
4714098677,985802003149402113
4714098677,2305186092
4714098677,3906442118
4714098677,864215726269378561
4714098677,938843677
4714098677,91376641
4714098677,302693733
4714098677,4073986679
4714098677,3147407366
4714098677,529798328
4714098677,770957104152768512
4714098677,3940110196
4714098677,864772781858279424
4714098677,2529855122
4714098677,807901725113851904
4714098677,550352602
4714098677,865135799293050880
4714098677,3060130660
4714098677,865133923361312768
4714098677,829686286097211392
4714098677,802848743045402624
4714098677,541023150
4714098677,3137717312
4714098677,37509285
4714098677,864488046355517440
4714098677,980242016
4714098677,379718466
4714098677,472903732
4714098677,35712322
4714098677,843748232
4714098677,308514268
4714098677,1911591212
4714098677,455602715
4714098677,142632679
4714098677,865482011523166209
4714098677,864254888599068673
4714098677,4055897896
4714098677,582220122
4714098677,347374931
4714098677,802997806252388352
4714098677,156032740
4714098677,107393186
4714098677,810591493597630464
4714098677,2279236686
4714098677,864926925734772736
4714098677,864116167841116160
4714098677,864547522588667909
4714098677,864560136974737408
4714098677,866081129048223746
4714098677,863155122041483264
4714098677,866911134837862400
4714098677,865114227580784640
4714098677,745992482387812352
4714098677,2968734303
4714098677,880849230
4714098677,507168683
4714098677,1341729894
4714098677,818210180756336641
4714098677,277091443
4714098677,389644606
4714098677,865209415628140544
4714098677,1446653228
4714098677,4121844143
4714098677,865810478315995136
4714098677,845025344600113152
4714098677,864199451375751168
4714098677,862754226589577216
4714098677,2433624242
4714098677,69870071
4714098677,606371561
4714098677,3063365597
4714098677,859500950620385282
4714098677,560299831
4714098677,865162242861535232
4714098677,560628457
4714098677,869538181158498308
4714098677,738724327059656705
4714098677,864238987669643265
4714098677,864397221533552642
4714098677,536485159
4714098677,1255991936
4714098677,2493992654
4714098677,4842549479
4714098677,1970541246
4714098677,2999458558
4714098677,970250112
4714098677,862190399938539520
4714098677,464437513
4714098677,863756233093894145
4714098677,802991763476594688
4714098677,837694453250936837
4714098677,2269369240
4714098677,866236903066128384
4714098677,793725741355630592
4714098677,862952634164154368
4714098677,865286612837650432
4714098677,471076259
4714098677,863134711715180544
4714098677,863834372125970432
4714098677,3832713568
4714098677,801121064357085184
4714098677,864095016943308800
4714098677,864077786209812480
4714098677,863333535066836993
4714098677,783216646299193344
4714098677,866255052104769538
4714098677,26725581
4714098677,881933353435398145
4714098677,178485109
4714098677,2712326416
4714098677,861853257559420928
4714098677,83424512
4714098677,2308358192
4714098677,87886754
4714098677,390156878
4714098677,3028135792
4714098677,436816838
4714098677,365505352
4714098677,531550143
4714098677,110940366
4714098677,380373029
4714098677,110459051
4714098677,86740782
4714098677,1906998314
4714098677,450968514
4714098677,450644069
4714098677,382747703
4714098677,443129202
4714098677,278063562
4714098677,263572557
4714098677,213754264
862791076633083904,135158345
862791076633083904,461022437
862791076633083904,406978622
862791076633083904,606371561
862791076633083904,66954824
862791076633083904,244026421
862791076633083904,302693733
862791076633083904,382747703
862791076633083904,2336493002
862791076633083904,73632751
862791076633083904,980242016
862791076633083904,600345740
862791076633083904,864488046355517440
862791076633083904,3940110196
862791076633083904,2433624242
862791076633083904,2953113070
862791076633083904,926414640946581505
862791076633083904,347374931
862791076633083904,807901725113851904
862791076633083904,889759349450604544
862791076633083904,1359255073
862791076633083904,880849230
862791076633083904,317420284
862791076633083904,464437513
862791076633083904,863756233093894145
862791076633083904,864116167841116160
862791076633083904,178485109
862791076633083904,773993798
862791076633083904,864560136974737408
862791076633083904,472903732
862791076633083904,2208536261
862791076633083904,865133923361312768
862791076633083904,294130753
862791076633083904,862952634164154368
862791076633083904,1429780352
862791076633083904,793725741355630592
862791076633083904,801121064357085184
862791076633083904,863155122041483264
862791076633083904,118061183
862791076633083904,862190399938539520
862791076633083904,3063365597
862791076633083904,4121844143
862791076633083904,447845263
862791076633083904,802997806252388352
862791076633083904,435623552
862791076633083904,859500950620385282
862791076633083904,802991763476594688
862791076633083904,865135799293050880
862791076633083904,372703035
862791076633083904,864547522588667909
862791076633083904,864095016943308800
862791076633083904,864926925734772736
862791076633083904,277091443
862791076633083904,845025344600113152
862791076633083904,2269369240
862791076633083904,339155330
862791076633083904,4055897896
862791076633083904,1906998314
862791076633083904,1446653228
862791076633083904,864215726269378561
862791076633083904,2863717025
862791076633083904,570133214
862791076633083904,207187853
862791076633083904,810591493597630464
862791076633083904,864397221533552642
862791076633083904,3137717312
862791076633083904,866236903066128384
862791076633083904,864077786209812480
862791076633083904,865114227580784640
862791076633083904,864254888599068673
862791076633083904,1341729894
862791076633083904,843748232
862791076633083904,549319211
862791076633083904,869538181158498308
862791076633083904,837694453250936837
862791076633083904,42256235
862791076633083904,69870071
862791076633083904,522248478
862791076633083904,541023150
862791076633083904,866081129048223746
862791076633083904,738724327059656705
862791076633083904,864238987669643265
862791076633083904,582220122
862791076633083904,156032740
862791076633083904,938533192142872577
862791076633083904,245747441
862791076633083904,110988733
862791076633083904,2968734303
862791076633083904,745992482387812352
862791076633083904,912604842643816448
862791076633083904,2308358192
862791076633083904,471076259
862791076633083904,806865153472004097
862791076633083904,818210180756336641
862791076633083904,708604271701434368
862791076633083904,37509285
862791076633083904,865810478315995136
862791076633083904,862754226589577216
862791076633083904,379718466
862791076633083904,993455378020098049
862791076633083904,1255991936
862791076633083904,842102300
862791076633083904,15243103
862791076633083904,507168683
862791076633083904,162094209
862791076633083904,142632679
862791076633083904,1415195768
862791076633083904,308514268
862791076633083904,1911591212
862791076633083904,1299738390
862791076633083904,863834372125970432
862791076633083904,863134711715180544
862791076633083904,864199451375751168
862791076633083904,389644606
862791076633083904,865209415628140544
862791076633083904,35712322
862791076633083904,278063562
862791076633083904,209825928
862791076633083904,814331851070382080
862791076633083904,560628457
862791076633083904,454336881
862791076633083904,122155194
862791076633083904,911178226533388288
862791076633083904,282119887
862791076633083904,865286612837650432
862791076633083904,828000112215355393
862791076633083904,755737508
862791076633083904,17137760
862791076633083904,574566042
862791076633083904,865162242861535232
862791076633083904,862999383499042816
862791076633083904,864560669814816771
560299831,207187853
560299831,814331851070382080
560299831,1386765241414045702
560299831,390156878
560299831,4055897896
560299831,69870071
560299831,3906442118
560299831,135158345
560299831,570133214
560299831,422118715
560299831,116402625
560299831,1324449588
560299831,818371524214329345
560299831,338910451
560299831,531550143
560299831,993455378020098049
560299831,892467069685555201
560299831,865135799293050880
560299831,294130753
560299831,178485109
560299831,955882356472270848
560299831,2305186092
560299831,380373029
560299831,16648630
560299831,374055885
560299831,152382594
560299831,250323361
560299831,410184399
560299831,858041350494793728
560299831,329686497
560299831,112103858
560299831,247895631
560299831,311601642
560299831,461022437
560299831,450644069
560299831,435623552
560299831,427246481
560299831,2383844606
560299831,371381075
560299831,14830116
560299831,87886754
560299831,2250213234
560299831,89169913
560299831,1851724262
560299831,245747441
560299831,4309055487
560299831,1897666344
560299831,806865153472004097
560299831,865209415628140544
560299831,2583539802
560299831,369978611
560299831,278063562
560299831,2493992654
560299831,1140962599250661376
560299831,1019559283774644224
560299831,317420284
560299831,156032740
560299831,793725741355630592
560299831,471076259
560299831,1855097904
560299831,2336493002
560299831,391919054
560299831,1906998314
560299831,600345740
560299831,73632751
560299831,862575147085164544
560299831,1979469114
560299831,864547522588667909
560299831,550876474
560299831,843748232
560299831,41844495
560299831,282119887
560299831,1090311673985056770
560299831,42256235
560299831,339155330
560299831,1890087739
560299831,406978622
560299831,1035417716730023936
560299831,66954824
560299831,549319211
560299831,1255991936
560299831,244026421
560299831,115715214
560299831,864160956070469633
560299831,859500950620385282
560299831,866911134837862400
560299831,2279236686
560299831,17747931
560299831,828000112215355393
560299831,865482011523166209
560299831,985802003149402113
560299831,3137717312
560299831,912024416271392769
560299831,866081129048223746
560299831,864199451375751168
560299831,866236903066128384
560299831,1334893514
560299831,865114227580784640
560299831,3940110196
560299831,862754226589577216
560299831,837694453250936837
560299831,862190399938539520
560299831,2269369240
560299831,464437513
560299831,162094209
560299831,122155194
560299831,863756233093894145
560299831,864926925734772736
560299831,864844727828582400
560299831,863134711715180544
560299831,864095016943308800
560299831,863834372125970432
560299831,522248478
560299831,864560136974737408
560299831,864077786209812480
560299831,863333535066836993
560299831,1299738390
560299831,869538181158498308
560299831,302693733
560299831,863039952401170433
560299831,472903732
560299831,379718466
560299831,2308358192
560299831,2370188558
560299831,3023497329
560299831,801822323825410049
560299831,2656608996
560299831,382747703
560299831,217749896
560299831,560628457
560299831,866695760905154560
560299831,864254888599068673
560299831,818210180756336641
560299831,1911591212
560299831,142632679
560299831,389644606
560299831,865133923361312768
560299831,507168683
560299831,107393186
560299831,209825928
560299831,606371561
560299831,1415195768
560299831,455602715
560299831,17137760
560299831,85308962
560299831,802991763476594688
560299831,2157820581
560299831,263572557
560299831,864772781858279424
560299831,402214102
560299831,1429780352
560299831,35712322
560299831,2822339036
560299831,347374931
560299831,889759349450604544
560299831,738724327059656705
560299831,308514268
560299831,37509285
560299831,864238987669643265
560299831,454336881
560299831,91376641
1446653228,116402625
1446653228,244026421
1446653228,391919054
1446653228,892467069685555201
1446653228,2583539802
1446653228,317420284
1446653228,541023150
1446653228,347374931
1446653228,582220122
1446653228,616609800
1446653228,156032740
1446653228,801121064357085184
1446653228,1979469114
1446653228,91376641
1446653228,421758433
1446653228,1605436740
1446653228,406978622
1446653228,135158345
1446653228,302693733
1446653228,278063562
1446653228,880849230
1446653228,73632751
1446653228,1035417716730023936
1446653228,447845263
1446653228,2336493002
1446653228,42256235
1446653228,865135799293050880
1446653228,2208536261
1446653228,402214102
1446653228,455602715
1446653228,606371561
1446653228,107393186
1446653228,864844727828582400
1446653228,866695760905154560
1446653228,1415195768
1446653228,864215726269378561
1446653228,178485109
1446653228,862575147085164544
1446653228,806865153472004097
1446653228,294130753
1446653228,2157820581
1446653228,3137717312
1446653228,926414640946581505
1446653228,864248206514946048
1446653228,15243103
1446653228,847384196074962944
1446653228,382747703
1446653228,755737508
1446653228,862791076633083904
1446653228,3940110196
1446653228,122155194
1446653228,810591493597630464
1446653228,864397221533552642
1446653228,162094209
1446653228,560628457
1446653228,450644069
1446653228,443129202
1446653228,600345740
1446653228,339155330
1446653228,507168683
1446653228,865133923361312768
1446653228,859500950620385282
1446653228,818210180756336641
1446653228,379718466
1446653228,802997806252388352
1446653228,4055897896
1446653228,1341729894
1446653228,708604271701434368
1446653228,1911591212
1446653228,142632679
1446653228,1299738390
1446653228,2308358192
1446653228,522248478
1446653228,864116167841116160
1446653228,864547522588667909
1446653228,864926925734772736
1446653228,814331851070382080
1446653228,865162242861535232
1446653228,864560669814816771
1446653228,862999383499042816
1446653228,864238987669643265
1446653228,869538181158498308
1446653228,209825928
1446653228,110988733
1446653228,865810478315995136
1446653228,845025344600113152
1446653228,862190399938539520
1446653228,4121844143
1446653228,464437513
1446653228,802991763476594688
1446653228,863155122041483264
1446653228,866081129048223746
1446653228,865114227580784640
1446653228,866911134837862400
1446653228,2968734303
1446653228,745992482387812352
1446653228,864560136974737408
1446653228,793725741355630592
1446653228,69870071
1446653228,866236903066128384
1446653228,864199451375751168
1446653228,862754226589577216
1446653228,837694453250936837
1446653228,2269369240
1446653228,3063365597
1446653228,863756233093894145
1446653228,862952634164154368
1446653228,889759349450604544
1446653228,389644606
1446653228,865209415628140544
1446653228,843748232
1446653228,864254888599068673
1446653228,865482011523166209
1446653228,35712322
1446653228,277091443
1446653228,864095016943308800
1446653228,865286612837650432
1446653228,864077786209812480
1446653228,863834372125970432
1446653228,863333535066836993
1446653228,863134711715180544
1446653228,471076259
1446653228,570133214
1446653228,1255991936
1446653228,2863717025
1446653228,828000112215355393
1446653228,308514268
1446653228,282119887
1446653228,37509285
1446653228,454336881
1446653228,807901725113851904
455602715,300775504
455602715,955882356472270848
455602715,2583539802
455602715,1140962599250661376
455602715,317420284
455602715,391919054
455602715,1035417716730023936
455602715,16787206
455602715,892467069685555201
455602715,912024416271392769
455602715,985802003149402113
455602715,863039952401170433
455602715,244026421
455602715,15243103
455602715,16648630
455602715,17137760
455602715,28214411
455602715,35712322
455602715,38170599
455602715,47626354
455602715,69870071
455602715,73632751
455602715,76584619
455602715,83424512
455602715,85308962
455602715,87886754
455602715,94168587
455602715,106557131
455602715,110459051
455602715,110940220
455602715,110940366
455602715,110988733
455602715,111266206
455602715,115715214
455602715,118061183
455602715,122155194
455602715,137338942
455602715,142632679
455602715,152382594
455602715,156032740
455602715,162094209
455602715,178485109
455602715,207187853
455602715,213754264
455602715,245747441
455602715,247895631
455602715,263572557
455602715,266215308
455602715,277091443
455602715,278063562
455602715,294130753
455602715,302693733
455602715,303112391
455602715,308514268
455602715,311601642
455602715,338910451
455602715,339155330
455602715,347374931
455602715,372703035
455602715,374055885
455602715,379718466
455602715,380373029
455602715,382747703
455602715,390156878
455602715,402214102
455602715,436780101
455602715,436816838
455602715,443129202
455602715,447845263
455602715,450644069
455602715,450968514
455602715,461022437
455602715,464437513
455602715,471076259
455602715,472903732
455602715,486927132
455602715,491343921
455602715,493833484
455602715,507168683
455602715,514546669
455602715,522248478
455602715,529798328
455602715,531550143
455602715,532293856
455602715,536485159
455602715,541023150
455602715,549319211
455602715,560299831
455602715,570133214
455602715,574566042
455602715,582220122
455602715,582980672
455602715,600345740
455602715,616609800
455602715,724577257
455602715,755737508
455602715,773993798
455602715,842102300
455602715,843748232
455602715,880849230
455602715,938843677
455602715,970250112
455602715,980242016
455602715,1255991936
455602715,1299738390
455602715,1324449588
455602715,1341729894
455602715,1359255073
455602715,1415195768
455602715,1429780352
455602715,1446653228
455602715,1605436740
455602715,1635233568
455602715,1851724262
455602715,1855097904
455602715,1894149410
455602715,1911591212
455602715,1970541246
455602715,1979469114
455602715,2208536261
455602715,2269369240
455602715,2305186092
455602715,2336493002
455602715,2370188558
455602715,2380233572
455602715,2433624242
455602715,2529855122
455602715,2712326416
455602715,2846410672
455602715,2863717025
455602715,2953113070
455602715,2968734303
455602715,2999458558
455602715,3023497329
455602715,3028135792
455602715,3060130660
455602715,3063365597
455602715,3130755833
455602715,3147407366
455602715,3832713568
455602715,3906442118
455602715,3940110196
455602715,4055897896
455602715,4073986679
455602715,4121844143
455602715,4309055487
455602715,4714098677
455602715,4733398756
455602715,4842549479
455602715,708604271701434368
455602715,738724327059656705
455602715,745992482387812352
455602715,770957104152768512
455602715,783216646299193344
455602715,789381772190416896
455602715,793725741355630592
455602715,801121064357085184
455602715,801822323825410049
455602715,802848743045402624
455602715,802991763476594688
455602715,802997806252388352
455602715,806865153472004097
455602715,810591493597630464
455602715,807901725113851904
455602715,814331851070382080
455602715,818210180756336641
455602715,828000112215355393
455602715,829686286097211392
455602715,832246158391144448
455602715,837694453250936837
455602715,844476456164114432
455602715,845025344600113152
455602715,847384196074962944
455602715,859500950620385282
455602715,861853257559420928
455602715,862190399938539520
455602715,862575147085164544
455602715,862754226589577216
455602715,862791076633083904
455602715,862952634164154368
455602715,862999383499042816
455602715,863134711715180544
455602715,863155122041483264
455602715,863333535066836993
455602715,863756233093894145
455602715,863834372125970432
455602715,864077786209812480
455602715,864095016943308800
455602715,864199451375751168
455602715,864215726269378561
455602715,864238987669643265
455602715,864254888599068673
455602715,864397221533552642
455602715,864488046355517440
455602715,864560136974737408
455602715,864560669814816771
455602715,864595354578300928
455602715,864772781858279424
455602715,864844727828582400
455602715,865114227580784640
455602715,865133923361312768
455602715,865135799293050880
455602715,865162242861535232
455602715,865209415628140544
455602715,865286612837650432
455602715,865810478315995136
455602715,866081129048223746
455602715,866236903066128384
455602715,866255052104769538
455602715,866695760905154560
455602715,866911134837862400
455602715,869538181158498308
455602715,1906998314
455602715,406978622
455602715,107393186
455602715,864926925734772736
455602715,389644606
455602715,864116167841116160
455602715,2308358192
455602715,864160956070469633
455602715,864547522588667909
455602715,865482011523166209
455602715,560628457
455602715,209825928
455602715,37509285
455602715,454336881
455602715,365505352
455602715,2279236686
455602715,1334893514
455602715,72705507
455602715,2157820581
455602715,282119887
455602715,550352602
455602715,91376641
455602715,1890087739
455602715,41844495
455602715,47118854
455602715,17747931
455602715,606371561
131940062,293491298
131940062,143502161
131940062,389644606
131940062,560628457
131940062,2822339036
131940062,142632679
131940062,1035417716730023936
131940062,865482011523166209
131940062,107393186
131940062,2583539802
131940062,828000112215355393
131940062,2656608996
131940062,864926925734772736
131940062,379718466
131940062,391919054
131940062,830432207231647744
131940062,472903732
131940062,209825928
131940062,402214102
131940062,843748232
131940062,282119887
131940062,122155194
131940062,606371561
131940062,37509285
131940062,864560136974737408
131940062,308514268
986655792089661440,1227623274185662464
986655792089661440,380373029
986655792089661440,435623552
986655792089661440,111266206
986655792089661440,802848743045402624
986655792089661440,807531084678385665
986655792089661440,1970541246
986655792089661440,3832713568
986655792089661440,862575147085164544
986655792089661440,770957104152768512
986655792089661440,4733398756
986655792089661440,998156310
986655792089661440,389644606
986655792089661440,864248206514946048
986655792089661440,864215726269378561
986655792089661440,531550143
986655792089661440,76584619
986655792089661440,2305186092
986655792089661440,106557131
986655792089661440,3130755833
986655792089661440,28214411
986655792089661440,486927132
986655792089661440,338910451
986655792089661440,724577257
986655792089661440,550352602
986655792089661440,2846410672
986655792089661440,2529855122
986655792089661440,3060130660
986655792089661440,829686286097211392
986655792089661440,881156720155930624
986655792089661440,138810824
986655792089661440,87886754
244026421,1140343519674023937
244026421,807901725113851904
244026421,278063562
244026421,76584619
244026421,3018288268
244026421,926414640946581505
244026421,912604842643816448
244026421,2822339036
244026421,864238987669643265
244026421,369978611
244026421,17747931
244026421,541023150
244026421,35712322
244026421,391919054
244026421,600345740
244026421,863756233093894145
244026421,450644069
244026421,865286612837650432
244026421,450968514
244026421,814331851070382080
244026421,522248478
244026421,862791076633083904
244026421,864560669814816771
244026421,574566042
244026421,755737508
244026421,862999383499042816
244026421,708604271701434368
244026421,110459051
244026421,162094209
244026421,865162242861535232
244026421,1299738390
244026421,1605436740
244026421,985802003149402113
244026421,389644606
244026421,382747703
244026421,302693733
244026421,209825928
244026421,17137760
244026421,85308962
244026421,107393186
244026421,115715214
244026421,402214102
244026421,560299831
244026421,582980672
244026421,1890087739
244026421,2157820581
244026421,2279236686
244026421,4309055487
244026421,862575147085164544
244026421,863039952401170433
244026421,863333535066836993
244026421,864160956070469633
244026421,864772781858279424
244026421,864844727828582400
244026421,865482011523166209
244026421,866255052104769538
244026421,866695760905154560
244026421,866911134837862400
244026421,912024416271392769
244026421,455602715
244026421,91376641
244026421,606371561
244026421,560628457
244026421,263572557
244026421,374055885
244026421,380373029
244026421,454336881
76584619,866081129048223746
76584619,985802003149402113
76584619,1470168289926164488
76584619,278063562
76584619,1911591212
76584619,2583539802
76584619,892467069685555201
76584619,560628457
76584619,72705507
76584619,2890748502
76584619,379718466
76584619,1851724262
76584619,89169913
76584619,564469898
76584619,843748232
76584619,4714098677
76584619,801822323825410049
76584619,127883278
76584619,1286307042014171137
76584619,156032740
76584619,135158345
76584619,828000112215355393
76584619,865135799293050880
76584619,1140962599250661376
76584619,3311828213
76584619,47118854
76584619,302693733
76584619,600345740
76584619,864160956070469633
76584619,1227623274185662464
76584619,2433624242
76584619,926414640946581505
76584619,389644606
76584619,3805750755
76584619,983695865612251136
76584619,844476456164114432
76584619,47626354
76584619,783216646299193344
76584619,35712322
76584619,111266206
76584619,2846410672
76584619,802848743045402624
76584619,864248206514946048
76584619,1855097904
76584619,998156310
76584619,4842549479
76584619,2279236686
76584619,3832713568
76584619,807531084678385665
76584619,300775504
76584619,986655792089661440
76584619,1970541246
76584619,770957104152768512
76584619,881156720155930624
76584619,2999458558
76584619,3906442118
76584619,2305186092
76584619,137338942
76584619,3060130660
76584619,28214411
76584619,486927132
76584619,373425238
76584619,606371561
76584619,91376641
76584619,2529855122
76584619,514546669
76584619,829686286097211392
76584619,436780101
76584619,2237993772
76584619,1015105716
76584619,94168587
76584619,3165960813
76584619,41844495
76584619,365505352
76584619,106557131
76584619,242739793
76584619,4010340329
76584619,4733398756
76584619,360530166
76584619,550352602
76584619,125094848
76584619,138810824
76584619,3130755833
76584619,110940220
76584619,86740782
76584619,724577257
76584619,443129202
76584619,17747931
76584619,531550143
76584619,380373029
76584619,390156878
76584619,436816838
76584619,209825928
76584619,263572557
76584619,175335561
76584619,38170599
76584619,87886754
76584619,406978622
76584619,11911322
76584619,110459051
76584619,367809982
76584619,338910451
76584619,110940366
76584619,16648630
76584619,37509285
1906998314,864254888599068673
1906998314,277091443
1906998314,2583539802
1906998314,892467069685555201
1906998314,1911591212
1906998314,406978622
1906998314,382747703
1906998314,541023150
1906998314,391919054
1906998314,606371561
1906998314,302693733
1906998314,209825928
1906998314,135158345
1906998314,560628457
1906998314,454336881
1906998314,278063562
1906998314,864926925734772736
1906998314,91376641
1906998314,379718466
1906998314,600345740
1906998314,35712322
1906998314,3063365597
862999383499042816,86740782
862999383499042816,600345740
862999383499042816,391919054
862999383499042816,864926925734772736
862999383499042816,135158345
862999383499042816,278063562
862999383499042816,843748232
862999383499042816,865133923361312768
862999383499042816,869538181158498308
862999383499042816,863756233093894145
862999383499042816,1061362951720964096
862999383499042816,15243103
862999383499042816,3063365597
862999383499042816,3137717312
862999383499042816,1035417716730023936
862999383499042816,122155194
862999383499042816,862190399938539520
862999383499042816,455602715
862999383499042816,606371561
862999383499042816,3940110196
862999383499042816,864238987669643265
862999383499042816,1605436740
862999383499042816,4010340329
862999383499042816,866236903066128384
862999383499042816,162094209
862999383499042816,450968514
862999383499042816,863039952401170433
862999383499042816,389644606
862999383499042816,302693733
862999383499042816,263572557
862999383499042816,110988733
862999383499042816,1299738390
862999383499042816,810591493597630464
862999383499042816,374055885
862999383499042816,450644069
862999383499042816,560628457
862999383499042816,865286612837650432
862999383499042816,209825928
862999383499042816,522248478
862999383499042816,17137760
862999383499042816,801121064357085184
862999383499042816,574566042
862999383499042816,862791076633083904
862999383499042816,814331851070382080
862999383499042816,865162242861535232
862999383499042816,864560669814816771
862999383499042816,2336493002
862999383499042816,2433624242
862999383499042816,447845263
862999383499042816,454336881
862999383499042816,142632679
862999383499042816,379718466
862999383499042816,1911591212
862999383499042816,828000112215355393
862999383499042816,863134711715180544
862999383499042816,864095016943308800
862999383499042816,864116167841116160
862999383499042816,755737508
862999383499042816,69870071
862999383499042816,382747703
862999383499042816,37509285
1525342745195315203,86740782
1525342745195315203,862190399938539520
1525342745195315203,89169913
1525342745195315203,793725741355630592
